TransactionID,ProductID,TransactionDate,TransactionType,Quantity,UnitCost,WarehouseID,BatchNumber,ExpiryDate
354,20.0,2023-09-16,Outbound,-9.0,45.49,4,B000354,2023-04-04
355,28.0,2023-09-22,Outbound,-7.0,23.04,2,B000355,2023-04-02
356,28.0,2023-07-18,Inbound,95.0,23.04,2,B000356,2023-03-27
357,15.0,2023-07-14,Outbound,-4.0,37.19,2,B000357,2023-05-14
358,39.0,2023-11-25,Outbound,-9.0,6.98,4,B000358,2023-06-20
359,13.0,2023-12-20,Outbound,-10.0,33.65,5,B000359,2023-04-05
360,4.0,2023-12-24,Outbound,-2.0,22.83,5,B000360,2023-02-11
361,28.0,2023-05-31,Outbound,-5.0,23.04,3,B000361,2023-03-02
362,5.0,2023-02-26,Outbound,-7.0,15.41,1,B000362,2023-04-20
363,19.0,2023-06-23,Outbound,-5.0,40.53,4,B000363,2023-04-25
364,19.0,2023-12-22,Inbound,52.0,40.53,4,B000364,2023-06-18
365,46.0,2023-05-19,Outbound,-4.0,28.66,5,B000365,2023-03-17
366,27.0,2023-09-10,Outbound,-8.0,23.33,5,B000366,2023-03-09
367,27.0,2023-01-12,Inbound,143.0,23.33,5,B000367,2023-03-06
368,28.0,2023-04-09,Outbound,-8.0,23.04,5,B000368,2023-06-27
369,16.0,2023-04-30,Outbound,-8.0,43.46,5,B000369,2023-02-24
370,16.0,2023-08-05,Inbound,139.0,43.46,5,B000370,2023-01-31
371,35.0,2023-09-12,Outbound,-5.0,38.65,5,B000371,2023-05-28
372,21.0,2023-03-09,Outbound,-7.0,34.35,1,B000372,2023-06-20
373,37.0,2023-09-25,Outbound,-10.0,15.22,1,B000373,2023-05-16
374,14.0,2023-07-28,Outbound,-4.0,5.42,3,B000374,2023-02-11
375,47.0,2023-03-01,Outbound,-3.0,29.6,5,B000375,2023-06-23
376,29.0,2023-06-04,Outbound,-9.0,47.09,5,B000376,2023-04-19
377,29.0,2023-04-17,Inbound,76.0,47.09,5,B000377,2023-04-23
378,3.0,2023-05-08,Outbound,-8.0,32.15,2,B000378,2023-06-25
379,36.0,2023-01-07,Outbound,-1.0,9.45,1,B000379,2023-02-22
380,49.0,2023-09-27,Outbound,-4.0,25.7,3,B000380,2023-05-28
381,10.0,2023-05-07,Outbound,-9.0,10.74,2,B000381,2023-05-27
382,8.0,2023-09-20,Outbound,-2.0,24.93,2,B000382,2023-02-16
383,8.0,2023-07-03,Inbound,152.0,24.93,2,B000383,2023-03-12
384,38.0,2023-10-05,Outbound,-10.0,34.79,5,B000384,2023-02-17
385,25.0,2023-07-24,Outbound,-6.0,40.14,2,B000385,2023-02-25
386,30.0,2023-07-30,Outbound,-3.0,25.27,2,B000386,2023-03-30
387,23.0,2023-08-31,Outbound,-8.0,47.9,4,B000387,2023-02-02
388,22.0,2023-12-02,Outbound,-3.0,37.89,2,B000388,2023-06-26
389,45.0,2023-05-29,Outbound,-6.0,31.79,4,B000389,2023-04-10
390,1.0,2023-12-10,Outbound,-6.0,44.31,4,B000390,2023-04-19
391,41.0,2023-07-26,Outbound,-5.0,15.13,5,B000391,2023-03-29
392,41.0,2023-12-02,Inbound,182.0,15.13,5,B000392,2023-05-29
393,48.0,2023-09-27,Outbound,-1.0,12.0,3,B000393,2023-05-13
394,3.0,2023-11-05,Outbound,-2.0,32.15,5,B000394,2023-02-08
395,1.0,2023-11-07,Outbound,-1.0,44.31,1,B000395,2023-02-14
396,35.0,2023-12-15,Outbound,-4.0,38.65,3,B000396,2023-06-30
397,2.0,2023-05-02,Outbound,-4.0,31.73,1,B000397,2023-05-01
398,2.0,2023-01-07,Inbound,133.0,31.73,1,B000398,2023-04-11
399,11.0,2023-12-16,Outbound,-2.0,29.5,5,B000399,2023-02-01
400,11.0,2023-08-21,Inbound,105.0,29.5,5,B000400,2023-06-16
401,44.0,2023-05-12,Outbound,-9.0,16.38,1,B000401,2023-02-04
402,16.0,2023-04-07,Outbound,-5.0,43.46,3,B000402,2023-05-04
403,16.0,2023-10-20,Inbound,74.0,43.46,3,B000403,2023-02-24
404,46.0,2023-09-22,Outbound,-6.0,28.66,2,B000404,2023-06-11
405,46.0,2023-03-01,Inbound,189.0,28.66,2,B000405,2023-06-10
406,45.0,2023-04-09,Outbound,-1.0,31.79,5,B000406,2023-02-05
407,45.0,2023-08-27,Inbound,117.0,31.79,5,B000407,2023-05-20
408,19.0,2023-06-06,Outbound,-1.0,40.53,4,B000408,2023-03-05
409,19.0,2023-03-28,Inbound,135.0,40.53,4,B000409,2023-05-11
410,25.0,2023-10-27,Outbound,-8.0,40.14,2,B000410,2023-05-10
411,31.0,2023-11-13,Outbound,-7.0,19.14,4,B000411,2023-05-24
412,31.0,2023-07-20,Inbound,52.0,19.14,4,B000412,2023-05-22
413,36.0,2023-03-22,Outbound,-5.0,9.45,5,B000413,2023-02-28
414,36.0,2023-01-18,Inbound,200.0,9.45,5,B000414,2023-02-01
415,22.0,2023-07-02,Outbound,-1.0,37.89,5,B000415,2023-04-03
416,22.0,2023-04-09,Inbound,172.0,37.89,5,B000416,2023-06-24
417,35.0,2023-03-07,Outbound,-10.0,38.65,5,B000417,2023-05-26
418,35.0,2023-01-07,Inbound,69.0,38.65,5,B000418,2023-03-09
419,11.0,2023-05-17,Outbound,-5.0,29.5,4,B000419,2023-03-01
420,3.0,2023-11-08,Outbound,-9.0,32.15,2,B000420,2023-04-21
421,3.0,2023-12-22,Inbound,94.0,32.15,2,B000421,2023-02-07
422,33.0,2023-06-17,Outbound,-10.0,21.05,4,B000422,2023-06-15
423,33.0,2023-09-06,Inbound,168.0,21.05,4,B000423,2023-05-05
424,43.0,2023-02-11,Outbound,-2.0,10.63,3,B000424,2023-03-07
425,44.0,2023-01-01,Outbound,-9.0,16.38,5,B000425,2023-05-23
426,9.0,2023-12-19,Outbound,-5.0,25.66,4,B000426,2023-05-15
427,45.0,2023-05-21,Outbound,-8.0,31.79,1,B000427,2023-02-21
428,20.0,2023-04-25,Outbound,-9.0,45.49,1,B000428,2023-06-23
429,31.0,2023-05-28,Outbound,-1.0,19.14,4,B000429,2023-06-29
430,27.0,2023-09-27,Outbound,-1.0,23.33,3,B000430,2023-02-01
431,27.0,2023-07-23,Inbound,130.0,23.33,3,B000431,2023-02-03
432,6.0,2023-08-05,Outbound,-1.0,23.17,1,B000432,2023-02-15
433,29.0,2023-02-07,Outbound,-3.0,47.09,3,B000433,2023-05-27
434,41.0,2023-02-12,Outbound,-8.0,15.13,1,B000434,2023-03-21
435,41.0,2023-02-04,Inbound,73.0,15.13,1,B000435,2023-06-26
436,14.0,2023-06-10,Outbound,-10.0,5.42,3,B000436,2023-03-19
437,45.0,2023-02-11,Outbound,-7.0,31.79,4,B000437,2023-02-15
438,36.0,2023-12-03,Outbound,-2.0,9.45,1,B000438,2023-04-26
439,36.0,2023-05-10,Inbound,180.0,9.45,1,B000439,2023-04-13
440,26.0,2023-12-16,Outbound,-10.0,48.87,4,B000440,2023-06-14
441,11.0,2023-10-21,Outbound,-1.0,29.5,4,B000441,2023-04-09
442,13.0,2023-03-23,Outbound,-9.0,33.65,2,B000442,2023-05-30
443,7.0,2023-01-17,Outbound,-6.0,17.98,1,B000443,2023-06-23
444,17.0,2023-12-26,Outbound,-5.0,25.12,1,B000444,2023-04-22
445,42.0,2023-05-05,Outbound,-4.0,6.32,5,B000445,2023-03-13
446,7.0,2023-04-05,Outbound,-2.0,17.98,2,B000446,2023-03-17
447,29.0,2023-06-19,Outbound,-7.0,47.09,2,B000447,2023-04-27
448,19.0,2023-03-02,Outbound,-9.0,40.53,4,B000448,2023-06-27
449,11.0,2023-03-27,Outbound,-6.0,29.5,4,B000449,2023-02-16
450,11.0,2023-07-04,Inbound,69.0,29.5,4,B000450,2023-06-13
451,37.0,2023-07-22,Outbound,-6.0,15.22,2,B000451,2023-02-03
452,26.0,2023-04-20,Outbound,-9.0,48.87,1,B000452,2023-06-24
453,13.0,2023-07-08,Outbound,-1.0,33.65,3,B000453,2023-04-03
454,12.0,2023-09-23,Outbound,-9.0,44.44,2,B000454,2023-04-28
455,41.0,2023-08-25,Outbound,-8.0,15.13,5,B000455,2023-06-09
456,22.0,2023-11-07,Outbound,-7.0,37.89,5,B000456,2023-04-09
457,24.0,2023-03-18,Outbound,-7.0,25.51,1,B000457,2023-04-24
458,24.0,2023-11-11,Inbound,157.0,25.51,1,B000458,2023-02-23
459,7.0,2023-10-19,Outbound,-8.0,17.98,3,B000459,2023-02-23
460,7.0,2023-03-10,Inbound,94.0,17.98,3,B000460,2023-03-31
461,29.0,2023-03-08,Outbound,-7.0,47.09,5,B000461,2023-05-13
462,29.0,2023-07-20,Inbound,59.0,47.09,5,B000462,2023-02-27
463,50.0,2023-08-22,Outbound,-7.0,33.76,4,B000463,2023-04-08
464,47.0,2023-03-02,Outbound,-7.0,29.6,4,B000464,2023-06-20
465,1.0,2023-02-24,Outbound,-1.0,44.31,5,B000465,2023-06-08
466,1.0,2023-01-22,Inbound,111.0,44.31,5,B000466,2023-02-11
467,26.0,2023-11-29,Outbound,-9.0,48.87,4,B000467,2023-04-13
468,45.0,2023-11-26,Outbound,-3.0,31.79,1,B000468,2023-04-11
469,32.0,2023-12-08,Outbound,-3.0,41.7,2,B000469,2023-06-12
470,7.0,2023-03-06,Outbound,-7.0,17.98,5,B000470,2023-01-31
471,7.0,2023-11-05,Inbound,96.0,17.98,5,B000471,2023-02-26
472,9.0,2023-10-12,Outbound,-4.0,25.66,1,B000472,2023-04-17
473,28.0,2023-11-30,Outbound,-6.0,23.04,4,B000473,2023-03-09
474,23.0,2023-03-05,Outbound,-5.0,47.9,3,B000474,2023-05-14
475,41.0,2023-09-14,Outbound,-6.0,15.13,2,B000475,2023-05-25
476,15.0,2023-12-06,Outbound,-1.0,37.19,5,B000476,2023-04-03
477,15.0,2023-02-07,Inbound,116.0,37.19,5,B000477,2023-05-16
478,18.0,2023-05-14,Outbound,-2.0,12.42,2,B000478,2023-04-08
479,11.0,2023-11-15,Outbound,-5.0,29.5,4,B000479,2023-02-13
480,34.0,2023-05-20,Outbound,-5.0,43.77,1,B000480,2023-04-07
481,39.0,2023-10-17,Outbound,-1.0,6.98,2,B000481,2023-05-13
482,29.0,2023-10-08,Outbound,-5.0,47.09,1,B000482,2023-05-24
483,7.0,2023-03-14,Outbound,-7.0,17.98,4,B000483,2023-02-04
484,27.0,2023-03-23,Outbound,-10.0,23.33,4,B000484,2023-04-07
485,19.0,2023-01-22,Outbound,-3.0,40.53,2,B000485,2023-05-15
486,19.0,2023-12-25,Inbound,186.0,40.53,2,B000486,2023-03-11
487,44.0,2023-09-05,Outbound,-5.0,16.38,2,B000487,2023-03-29
488,35.0,2023-10-29,Outbound,-10.0,38.65,4,B000488,2023-04-03
489,46.0,2023-08-30,Outbound,-3.0,28.66,1,B000489,2023-06-18
490,46.0,2023-03-08,Inbound,88.0,28.66,1,B000490,2023-05-17
491,48.0,2023-03-06,Outbound,-6.0,12.0,5,B000491,2023-05-15
492,48.0,2023-12-15,Inbound,163.0,12.0,5,B000492,2023-06-17
493,27.0,2023-01-22,Outbound,-5.0,23.33,2,B000493,2023-05-31
494,27.0,2023-02-02,Inbound,50.0,23.33,2,B000494,2023-05-27
495,6.0,2023-05-07,Outbound,-8.0,23.17,2,B000495,2023-05-16
496,46.0,2023-01-08,Outbound,-7.0,28.66,4,B000496,2023-05-25
497,46.0,2023-11-01,Inbound,136.0,28.66,4,B000497,2023-05-06
498,11.0,2023-11-11,Outbound,-7.0,29.5,2,B000498,2023-03-20
499,27.0,2023-10-06,Outbound,-8.0,23.33,5,B000499,2023-04-06
500,27.0,2023-08-10,Inbound,137.0,23.33,5,B000500,2023-02-24
501,33.0,2023-04-10,Outbound,-7.0,21.05,3,B000501,2023-06-11
502,33.0,2023-05-03,Inbound,77.0,21.05,3,B000502,2023-03-03
503,36.0,2023-02-08,Outbound,-3.0,9.45,1,B000503,2023-06-10
504,36.0,2023-04-09,Inbound,113.0,9.45,1,B000504,2023-04-19
505,7.0,2023-06-15,Outbound,-9.0,17.98,2,B000505,2023-02-14
506,7.0,2023-07-14,Inbound,167.0,17.98,2,B000506,2023-04-20
507,48.0,2023-10-02,Outbound,-6.0,12.0,5,B000507,2023-02-01
508,48.0,2023-05-10,Inbound,62.0,12.0,5,B000508,2023-06-29
509,36.0,2023-08-04,Outbound,-3.0,9.45,2,B000509,2023-06-19
510,36.0,2023-02-05,Inbound,50.0,9.45,2,B000510,2023-02-16
511,19.0,2023-12-13,Outbound,-3.0,40.53,2,B000511,2023-03-23
512,42.0,2023-03-18,Outbound,-3.0,6.32,5,B000512,2023-05-01
513,39.0,2023-05-18,Outbound,-5.0,6.98,4,B000513,2023-05-08
514,28.0,2023-05-29,Outbound,-3.0,23.04,4,B000514,2023-05-29
515,28.0,2023-07-04,Inbound,61.0,23.04,4,B000515,2023-03-17
516,2.0,2023-11-08,Outbound,-6.0,31.73,3,B000516,2023-04-05
517,42.0,2023-01-13,Outbound,-5.0,6.32,5,B000517,2023-04-13
518,42.0,2023-06-02,Inbound,200.0,6.32,5,B000518,2023-06-04
519,1.0,2023-09-09,Outbound,-2.0,44.31,2,B000519,2023-03-19
520,1.0,2023-05-31,Inbound,98.0,44.31,2,B000520,2023-04-29
521,5.0,2023-05-01,Outbound,-3.0,15.41,5,B000521,2023-04-11
522,5.0,2023-09-11,Inbound,87.0,15.41,5,B000522,2023-03-30
523,10.0,2023-08-21,Outbound,-8.0,10.74,4,B000523,2023-03-13
524,7.0,2023-03-26,Outbound,-8.0,17.98,1,B000524,2023-04-13
525,6.0,2023-01-04,Outbound,-2.0,23.17,1,B000525,2023-04-02
526,42.0,2023-02-19,Outbound,-6.0,6.32,5,B000526,2023-06-10
527,2.0,2023-10-09,Outbound,-1.0,31.73,2,B000527,2023-03-09
528,2.0,2023-06-22,Inbound,85.0,31.73,2,B000528,2023-05-04
529,40.0,2023-12-25,Outbound,-3.0,26.49,4,B000529,2023-02-04
530,21.0,2023-12-08,Outbound,-6.0,34.35,1,B000530,2023-04-18
531,34.0,2023-05-25,Outbound,-5.0,43.77,5,B000531,2023-06-21
532,34.0,2023-10-29,Inbound,87.0,43.77,5,B000532,2023-06-09
533,16.0,2023-12-03,Outbound,-6.0,43.46,2,B000533,2023-03-21
534,45.0,2023-03-21,Outbound,-10.0,31.79,3,B000534,2023-02-21
535,13.0,2023-06-16,Outbound,-6.0,33.65,4,B000535,2023-03-16
536,13.0,2023-01-05,Inbound,168.0,33.65,4,B000536,2023-05-06
537,44.0,2023-10-15,Outbound,-7.0,16.38,5,B000537,2023-02-28
538,36.0,2023-02-02,Outbound,-3.0,9.45,4,B000538,2023-03-09
539,12.0,2023-12-24,Outbound,-6.0,44.44,1,B000539,2023-03-18
540,12.0,2023-11-01,Inbound,128.0,44.44,1,B000540,2023-04-23
541,25.0,2023-06-14,Outbound,-1.0,40.14,5,B000541,2023-05-25
542,39.0,2023-02-21,Outbound,-9.0,6.98,5,B000542,2023-03-04
543,22.0,2023-12-15,Outbound,-10.0,37.89,5,B000543,2023-04-01
544,10.0,2023-10-28,Outbound,-9.0,10.74,3,B000544,2023-04-19
545,16.0,2023-09-24,Outbound,-4.0,43.46,4,B000545,2023-04-26
546,14.0,2023-10-12,Outbound,-2.0,5.42,4,B000546,2023-01-31
547,18.0,2023-05-08,Outbound,-4.0,12.42,1,B000547,2023-04-29
548,18.0,2023-06-01,Inbound,174.0,12.42,1,B000548,2023-06-30
549,5.0,2023-09-10,Outbound,-3.0,15.41,4,B000549,2023-05-28
550,5.0,2023-01-05,Inbound,188.0,15.41,4,B000550,2023-05-16
551,26.0,2023-01-24,Outbound,-1.0,48.87,1,B000551,2023-06-16
552,31.0,2023-06-11,Outbound,-5.0,19.14,4,B000552,2023-05-29
553,22.0,2023-12-14,Outbound,-2.0,37.89,4,B000553,2023-04-25
554,22.0,2023-09-20,Inbound,192.0,37.89,4,B000554,2023-03-30
555,2.0,2023-10-16,Outbound,-4.0,31.73,1,B000555,2023-02-01
556,15.0,2023-02-14,Outbound,-6.0,37.19,1,B000556,2023-06-06
557,15.0,2023-02-03,Inbound,118.0,37.19,1,B000557,2023-06-04
558,17.0,2023-04-27,Outbound,-5.0,25.12,1,B000558,2023-05-11
559,17.0,2023-07-24,Inbound,171.0,25.12,1,B000559,2023-06-22
560,43.0,2023-11-14,Outbound,-1.0,10.63,5,B000560,2023-06-09
561,10.0,2023-02-10,Outbound,-8.0,10.74,2,B000561,2023-06-08
562,18.0,2023-04-04,Outbound,-10.0,12.42,4,B000562,2023-05-19
563,33.0,2023-05-26,Outbound,-5.0,21.05,1,B000563,2023-02-18
564,21.0,2023-12-25,Outbound,-7.0,34.35,2,B000564,2023-04-22
565,18.0,2023-03-28,Outbound,-1.0,12.42,5,B000565,2023-04-10
566,29.0,2023-08-15,Outbound,-5.0,47.09,4,B000566,2023-03-27
567,14.0,2023-11-21,Outbound,-2.0,5.42,3,B000567,2023-06-26
568,14.0,2023-01-06,Inbound,185.0,5.42,3,B000568,2023-03-25
569,35.0,2023-10-20,Outbound,-9.0,38.65,5,B000569,2023-05-09
570,9.0,2023-11-10,Outbound,-6.0,25.66,2,B000570,2023-04-04
571,9.0,2023-08-21,Outbound,-5.0,25.66,1,B000571,2023-04-21
572,3.0,2023-06-08,Outbound,-2.0,32.15,5,B000572,2023-06-09
573,36.0,2023-12-02,Outbound,-2.0,9.45,3,B000573,2023-03-26
574,36.0,2023-12-14,Inbound,183.0,9.45,3,B000574,2023-06-13
575,32.0,2023-04-12,Outbound,-5.0,41.7,1,B000575,2023-03-06
576,39.0,2023-12-23,Outbound,-9.0,6.98,5,B000576,2023-05-05
577,6.0,2023-09-04,Outbound,-5.0,23.17,3,B000577,2023-06-16
578,6.0,2023-06-17,Inbound,145.0,23.17,3,B000578,2023-06-28
579,35.0,2023-06-16,Outbound,-4.0,38.65,3,B000579,2023-02-12
580,35.0,2023-09-18,Inbound,99.0,38.65,3,B000580,2023-05-08
581,16.0,2023-10-23,Outbound,-10.0,43.46,4,B000581,2023-01-31
582,38.0,2023-11-10,Outbound,-5.0,34.79,2,B000582,2023-06-09
583,33.0,2023-04-13,Outbound,-9.0,21.05,2,B000583,2023-03-06
584,33.0,2023-03-22,Inbound,191.0,21.05,2,B000584,2023-02-16
585,16.0,2023-01-08,Outbound,-2.0,43.46,1,B000585,2023-05-31
586,16.0,2023-04-22,Inbound,135.0,43.46,1,B000586,2023-04-02
587,18.0,2023-08-21,Outbound,-6.0,12.42,5,B000587,2023-06-13
588,14.0,2023-07-10,Outbound,-3.0,5.42,4,B000588,2023-03-30
589,48.0,2023-11-09,Outbound,-10.0,12.0,5,B000589,2023-02-13
590,48.0,2023-05-01,Inbound,72.0,12.0,5,B000590,2023-04-05
591,11.0,2023-08-02,Outbound,-7.0,29.5,3,B000591,2023-04-25
592,11.0,2023-11-20,Inbound,51.0,29.5,3,B000592,2023-03-14
593,18.0,2023-11-13,Outbound,-4.0,12.42,5,B000593,2023-03-29
594,3.0,2023-01-11,Outbound,-9.0,32.15,4,B000594,2023-05-31
595,3.0,2023-09-21,Inbound,199.0,32.15,4,B000595,2023-04-27
596,26.0,2023-04-24,Outbound,-7.0,48.87,3,B000596,2023-06-10
597,38.0,2023-12-01,Outbound,-3.0,34.79,2,B000597,2023-02-28
598,30.0,2023-03-19,Outbound,-9.0,25.27,3,B000598,2023-04-16
599,36.0,2023-06-28,Outbound,-9.0,9.45,2,B000599,2023-03-01
600,36.0,2023-07-04,Inbound,113.0,9.45,2,B000600,2023-06-14
601,40.0,2023-03-23,Outbound,-9.0,26.49,3,B000601,2023-05-05
602,47.0,2023-07-12,Outbound,-3.0,29.6,3,B000602,2023-06-20
603,28.0,2023-04-26,Outbound,-3.0,23.04,3,B000603,2023-05-11
604,28.0,2023-06-25,Inbound,61.0,23.04,3,B000604,2023-06-20
605,7.0,2023-11-07,Outbound,-10.0,17.98,5,B000605,2023-02-26
606,24.0,2023-07-04,Outbound,-5.0,25.51,1,B000606,2023-04-06
607,33.0,2023-01-13,Outbound,-7.0,21.05,3,B000607,2023-05-09
608,33.0,2023-03-30,Inbound,186.0,21.05,3,B000608,2023-02-22
609,13.0,2023-12-06,Outbound,-10.0,33.65,2,B000609,2023-05-30
610,50.0,2023-03-29,Outbound,-8.0,33.76,3,B000610,2023-04-02
611,32.0,2023-11-19,Outbound,-8.0,41.7,3,B000611,2023-02-02
612,32.0,2023-10-11,Inbound,132.0,41.7,3,B000612,2023-06-17
613,49.0,2023-11-18,Outbound,-5.0,25.7,4,B000613,2023-05-21
614,46.0,2023-01-28,Outbound,-1.0,28.66,4,B000614,2023-05-17
615,5.0,2023-02-08,Outbound,-1.0,15.41,3,B000615,2023-03-22
616,5.0,2023-07-13,Inbound,155.0,15.41,3,B000616,2023-06-05
617,17.0,2023-06-09,Outbound,-10.0,25.12,1,B000617,2023-04-09
618,42.0,2023-02-19,Outbound,-9.0,6.32,4,B000618,2023-04-25
619,39.0,2023-08-09,Outbound,-5.0,6.98,1,B000619,2023-05-08
620,49.0,2023-11-30,Outbound,-2.0,25.7,5,B000620,2023-05-16
621,49.0,2023-10-26,Inbound,147.0,25.7,5,B000621,2023-06-24
622,48.0,2023-09-13,Outbound,-4.0,12.0,2,B000622,2023-05-08
623,48.0,2023-08-04,Inbound,182.0,12.0,2,B000623,2023-04-01
624,2.0,2023-05-28,Outbound,-1.0,31.73,3,B000624,2023-04-02
625,2.0,2023-09-29,Inbound,107.0,31.73,3,B000625,2023-06-26
626,25.0,2023-08-02,Outbound,-10.0,40.14,2,B000626,2023-03-13
627,25.0,2023-09-17,Inbound,51.0,40.14,2,B000627,2023-06-14
628,6.0,2023-08-08,Outbound,-7.0,23.17,4,B000628,2023-04-24
629,19.0,2023-07-15,Outbound,-9.0,40.53,4,B000629,2023-06-28
630,37.0,2023-11-06,Outbound,-2.0,15.22,4,B000630,2023-02-17
631,49.0,2023-11-14,Outbound,-5.0,25.7,3,B000631,2023-02-26
632,24.0,2023-09-13,Outbound,-6.0,25.51,4,B000632,2023-05-06
633,30.0,2023-08-17,Outbound,-9.0,25.27,2,B000633,2023-05-01
634,30.0,2023-01-19,Inbound,192.0,25.27,2,B000634,2023-06-01
635,48.0,2023-08-16,Outbound,-5.0,12.0,2,B000635,2023-03-20
636,48.0,2023-03-18,Inbound,56.0,12.0,2,B000636,2023-03-09
637,27.0,2023-12-02,Outbound,-5.0,23.33,3,B000637,2023-02-12
638,23.0,2023-11-18,Outbound,-3.0,47.9,4,B000638,2023-06-08
639,10.0,2023-11-16,Outbound,-6.0,10.74,5,B000639,2023-02-07
640,10.0,2023-05-06,Inbound,73.0,10.74,5,B000640,2023-02-22
641,38.0,2023-02-18,Outbound,-4.0,34.79,3,B000641,2023-05-21
642,23.0,2023-08-22,Outbound,-5.0,47.9,4,B000642,2023-05-06
643,23.0,2023-01-23,Inbound,100.0,47.9,4,B000643,2023-06-04
644,45.0,2023-07-21,Outbound,-7.0,31.79,5,B000644,2023-02-03
645,10.0,2023-12-06,Outbound,-10.0,10.74,1,B000645,2023-06-28
646,43.0,2023-07-06,Outbound,-1.0,10.63,5,B000646,2023-05-16
647,43.0,2023-07-10,Inbound,198.0,10.63,5,B000647,2023-03-19
648,9.0,2023-11-02,Outbound,-1.0,25.66,4,B000648,2023-03-11
649,9.0,2023-08-24,Inbound,137.0,25.66,4,B000649,2023-04-30
650,25.0,2023-05-21,Outbound,-6.0,40.14,1,B000650,2023-05-14
651,17.0,2023-09-25,Outbound,-1.0,25.12,2,B000651,2023-05-26
652,45.0,2023-08-15,Outbound,-9.0,31.79,1,B000652,2023-02-08
653,10.0,2023-05-23,Outbound,-10.0,10.74,4,B000653,2023-05-13
654,23.0,2023-04-17,Outbound,-4.0,47.9,4,B000654,2023-02-19
655,9.0,2023-02-13,Outbound,-10.0,25.66,3,B000655,2023-06-08
656,6.0,2023-02-11,Outbound,-4.0,23.17,4,B000656,2023-04-17
657,6.0,2023-06-11,Inbound,162.0,23.17,4,B000657,2023-05-27
658,13.0,2023-08-30,Outbound,-9.0,33.65,4,B000658,2023-06-11
659,35.0,2023-02-25,Outbound,-2.0,38.65,5,B000659,2023-02-11
660,35.0,2023-06-20,Inbound,199.0,38.65,5,B000660,2023-06-27
661,6.0,2023-05-24,Outbound,-2.0,23.17,4,B000661,2023-03-16
662,16.0,2023-10-06,Outbound,-10.0,43.46,1,B000662,2023-06-12
663,32.0,2023-05-21,Outbound,-2.0,41.7,1,B000663,2023-04-02
664,29.0,2023-07-14,Outbound,-1.0,47.09,4,B000664,2023-06-06
665,44.0,2023-01-02,Outbound,-9.0,16.38,2,B000665,2023-06-15
666,44.0,2023-01-31,Inbound,135.0,16.38,2,B000666,2023-05-08
667,24.0,2023-08-06,Outbound,-6.0,25.51,2,B000667,2023-05-21
668,11.0,2023-05-02,Outbound,-7.0,29.5,1,B000668,2023-04-22
669,21.0,2023-04-26,Outbound,-1.0,34.35,3,B000669,2023-03-05
670,21.0,2023-04-30,Inbound,111.0,34.35,3,B000670,2023-04-20
671,19.0,2023-05-18,Outbound,-9.0,40.53,4,B000671,2023-02-24
672,1.0,2023-05-21,Outbound,-8.0,44.31,1,B000672,2023-05-08
673,42.0,2023-11-17,Outbound,-9.0,6.32,2,B000673,2023-03-30
674,49.0,2023-11-25,Outbound,-10.0,25.7,1,B000674,2023-04-24
675,44.0,2023-10-11,Outbound,-2.0,16.38,3,B000675,2023-05-28
676,44.0,2023-04-01,Inbound,82.0,16.38,3,B000676,2023-02-18
677,3.0,2023-03-17,Outbound,-7.0,32.15,5,B000677,2023-06-09
678,41.0,2023-01-05,Outbound,-6.0,15.13,1,B000678,2023-04-10
679,6.0,2023-07-13,Outbound,-8.0,23.17,3,B000679,2023-02-15
680,10.0,2023-01-02,Outbound,-6.0,10.74,2,B000680,2023-02-01
681,10.0,2023-09-07,Inbound,91.0,10.74,2,B000681,2023-04-18
682,39.0,2023-12-31,Outbound,-10.0,6.98,1,B000682,2023-03-27
683,20.0,2023-07-11,Outbound,-8.0,45.49,1,B000683,2023-05-01
684,50.0,2023-03-29,Outbound,-2.0,33.76,5,B000684,2023-02-01
685,50.0,2023-02-18,Inbound,68.0,33.76,5,B000685,2023-03-24
686,39.0,2023-02-18,Outbound,-9.0,6.98,2,B000686,2023-03-16
687,5.0,2023-02-11,Outbound,-7.0,15.41,3,B000687,2023-06-10
688,30.0,2023-03-07,Outbound,-2.0,25.27,5,B000688,2023-02-19
689,7.0,2023-11-16,Outbound,-9.0,17.98,3,B000689,2023-02-13
690,13.0,2023-01-06,Outbound,-2.0,33.65,4,B000690,2023-06-27
691,49.0,2023-03-21,Outbound,-1.0,25.7,1,B000691,2023-06-02
692,49.0,2023-05-15,Inbound,192.0,25.7,1,B000692,2023-03-13
693,14.0,2023-07-19,Outbound,-4.0,5.42,1,B000693,2023-06-03
694,30.0,2023-07-16,Outbound,-9.0,25.27,2,B000694,2023-02-21
695,30.0,2023-10-23,Inbound,95.0,25.27,2,B000695,2023-06-24
696,41.0,2023-10-10,Outbound,-5.0,15.13,1,B000696,2023-05-12
697,41.0,2023-09-11,Inbound,126.0,15.13,1,B000697,2023-02-20
698,39.0,2023-07-10,Outbound,-4.0,6.98,5,B000698,2023-05-12
699,47.0,2023-07-24,Outbound,-7.0,29.6,3,B000699,2023-04-11
700,43.0,2023-03-23,Outbound,-6.0,10.63,4,B000700,2023-06-02
701,7.0,2023-09-30,Outbound,-7.0,17.98,5,B000701,2023-06-05
702,7.0,2023-09-28,Inbound,200.0,17.98,5,B000702,2023-03-07
703,22.0,2023-06-02,Outbound,-2.0,37.89,5,B000703,2023-03-06
