OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,DiscountPercent,TotalLineAmount
2483,828,18,3,39.71,0.0,119.13
2484,828,38,5,55.98,0.03,271.503
2485,828,45,2,64.46,0.08,118.6064
2486,829,21,4,84.01,0.18,275.55280000000005
2487,829,41,9,24.85,0.16,187.86599999999999
2488,830,8,10,74.62,0.07,693.966
2489,830,42,10,80.86,0.08,743.912
2490,830,22,3,88.78,0.1,239.70600000000005
2491,830,47,1,62.32,0.06,58.580799999999996
2492,831,5,2,65.94,0.1,118.692
2493,831,33,7,57.56,0.18,330.3944
2494,831,1,8,36.31,0.07,270.14639999999997
2495,831,17,5,67.11,0.16,281.862
2496,831,41,6,24.85,0.09,135.681
2497,832,49,9,27.29,0.19,198.9441
2498,833,38,8,55.98,0.18,367.22880000000004
2499,833,42,6,80.86,0.02,475.4568
2500,834,10,3,83.62,0.08,230.79120000000003
2501,835,44,2,79.47,0.17,131.9202
2502,835,40,7,14.37,0.18,82.4838
2503,835,15,8,84.6,0.05,642.9599999999999
2504,835,28,1,35.08,0.09,31.9228
2505,836,44,4,79.47,0.12,279.7344
2506,836,50,1,23.37,0.04,22.435200000000002
2507,837,25,4,17.01,0.07,63.2772
2508,837,48,9,34.73,0.15,265.6845
2509,838,25,3,17.01,0.11,45.4167
2510,838,10,10,83.62,0.04,802.7520000000001
2511,838,46,10,78.86,0.0,788.6
2512,838,42,4,80.86,0.11,287.8616
2513,838,2,2,23.26,0.02,45.589600000000004
2514,839,11,3,40.72,0.05,116.05199999999999
2515,839,35,2,55.38,0.08,101.89920000000001
2516,839,26,2,27.01,0.03,52.3994
2517,840,25,3,17.01,0.14,43.8858
2518,840,34,10,27.1,0.05,257.45
2519,840,18,8,39.71,0.07,295.44239999999996
2520,841,38,4,55.98,0.0,223.92
2521,841,20,3,60.23,0.09,164.4279
2522,841,4,3,85.56,0.17,213.0444
2523,842,10,4,83.62,0.06,314.4112
2524,842,34,6,27.1,0.12,143.08800000000002
2525,842,50,2,23.37,0.12,41.1312
2526,842,17,4,67.11,0.1,241.596
2527,843,23,9,26.09,0.1,211.329
2528,843,46,9,78.86,0.04,681.3504
2529,843,35,5,55.38,0.11,246.44100000000003
2530,843,16,7,70.97,0.17,412.3357
2531,843,30,8,95.73,0.13,666.2808
2532,844,5,8,65.94,0.07,490.5935999999999
2533,844,29,10,88.54,0.18,726.0280000000001
2534,844,26,7,27.01,0.19,153.14670000000004
2535,845,33,9,57.56,0.05,492.1379999999999
2536,845,9,5,81.64,0.11,363.298
2537,846,36,2,57.5,0.04,110.39999999999999
2538,847,22,7,88.78,0.01,615.2454
2539,848,2,3,23.26,0.19,56.521800000000006
2540,848,12,8,79.66,0.05,605.4159999999999
2541,849,5,7,65.94,0.09,420.0378
2542,849,49,3,27.29,0.0,81.87
2543,850,45,4,64.46,0.17,214.00719999999995
2544,850,33,6,57.56,0.15,293.556
2545,851,40,5,14.37,0.14,61.791
2546,851,4,5,85.56,0.13,372.18600000000004
2547,852,48,2,34.73,0.02,68.07079999999999
2548,853,3,5,46.64,0.05,221.54
2549,854,9,3,81.64,0.1,220.42800000000003
2550,854,47,9,62.32,0.08,516.0096
2551,855,12,7,79.66,0.15,473.977
2552,855,14,8,95.51,0.15,649.4680000000001
2553,855,23,6,26.09,0.2,125.232
2554,856,39,1,69.63,0.0,69.63
2555,856,44,4,79.47,0.08,292.44960000000003
2556,857,22,5,88.78,0.12,390.632
2557,857,30,2,95.73,0.16,160.8264
2558,858,31,4,57.86,0.17,192.09519999999998
2559,858,1,3,36.31,0.02,106.7514
2560,858,12,4,79.66,0.01,315.4536
2561,858,10,2,83.62,0.14,143.8264
2562,859,4,4,85.56,0.14,294.3264
2563,859,46,7,78.86,0.11,491.2978
2564,859,10,10,83.62,0.07,777.6659999999999
2565,859,23,2,26.09,0.13,45.3966
2566,859,27,5,83.25,0.07,387.11249999999995
2567,860,13,3,48.07,0.02,141.32580000000002
2568,860,12,9,79.66,0.19,580.7214
2569,860,32,1,55.49,0.0,55.49
2570,860,14,6,95.51,0.16,481.3704
2571,860,21,7,84.01,0.01,582.1893
2572,861,43,5,51.53,0.07,239.61449999999996
2573,861,21,3,84.01,0.15,214.2255
2574,861,15,2,84.6,0.13,147.20399999999998
2575,862,3,1,46.64,0.12,41.0432
2576,863,45,5,64.46,0.08,296.51599999999996
2577,864,5,9,65.94,0.12,522.2448
2578,864,2,6,23.26,0.09,126.9996
2579,864,41,8,24.85,0.07,184.884
2580,864,16,10,70.97,0.06,667.118
2581,864,34,7,27.1,0.12,166.936
2582,865,37,6,30.94,0.2,148.51200000000003
2583,866,2,3,23.26,0.07,64.8954
2584,866,25,7,17.01,0.05,113.1165
2585,866,5,8,65.94,0.03,511.6944
2586,867,43,2,51.53,0.19,83.47860000000001
2587,867,12,2,79.66,0.13,138.6084
2588,868,25,1,17.01,0.12,14.968800000000002
2589,869,11,6,40.72,0.07,227.21759999999998
2590,869,32,8,55.49,0.05,421.724
2591,869,10,7,83.62,0.03,567.7798
2592,869,2,1,23.26,0.02,22.794800000000002
2593,870,12,1,79.66,0.1,71.694
2594,870,13,10,48.07,0.04,461.472
2595,871,38,8,55.98,0.04,429.92639999999994
2596,871,14,7,95.51,0.06,628.4558000000001
2597,871,41,6,24.85,0.14,128.22600000000003
2598,871,44,8,79.47,0.0,635.76
2599,871,31,9,57.86,0.11,463.4586
2600,872,41,5,24.85,0.16,104.36999999999999
2601,872,14,10,95.51,0.15,811.835
2602,873,47,3,62.32,0.15,158.916
2603,873,13,7,48.07,0.01,333.12510000000003
2604,874,40,6,14.37,0.01,85.3578
2605,874,46,2,78.86,0.05,149.834
2606,874,36,5,57.5,0.06,270.25
2607,874,38,2,55.98,0.16,94.04639999999999
2608,875,22,2,88.78,0.01,175.7844
2609,875,34,6,27.1,0.06,152.84400000000002
2610,875,43,7,51.53,0.2,288.56800000000004
2611,875,12,10,79.66,0.03,772.7019999999999
2612,875,48,3,34.73,0.14,89.6034
2613,876,48,2,34.73,0.17,57.651799999999994
2614,876,16,10,70.97,0.15,603.245
2615,876,14,1,95.51,0.1,85.959
2616,876,32,5,55.49,0.18,227.50900000000001
2617,876,30,10,95.73,0.13,832.851
2618,877,14,5,95.51,0.08,439.346
2619,877,29,4,88.54,0.03,343.53520000000003
2620,878,18,5,39.71,0.02,194.579
2621,878,44,2,79.47,0.1,143.046
2622,878,13,8,48.07,0.07,357.64079999999996
2623,878,28,10,35.08,0.05,333.25999999999993
2624,878,47,3,62.32,0.12,164.5248
2625,879,49,5,27.29,0.12,120.076
2626,879,33,3,57.56,0.03,167.49960000000002
2627,879,42,8,80.86,0.19,523.9728
2628,879,3,7,46.64,0.07,303.6264
2629,879,18,1,39.71,0.02,38.9158
2630,880,43,5,51.53,0.01,255.07349999999997
2631,880,11,7,40.72,0.19,230.8824
2632,880,37,10,30.94,0.03,300.11800000000005
2633,880,15,5,84.6,0.05,401.84999999999997
2634,881,30,1,95.73,0.07,89.0289
2635,881,8,2,74.62,0.13,129.83880000000002
2636,881,6,6,31.72,0.05,180.80399999999997
2637,881,36,7,57.5,0.19,326.02500000000003
2638,881,35,8,55.38,0.05,420.888
2639,882,38,8,55.98,0.17,371.70719999999994
2640,882,30,1,95.73,0.06,89.9862
2641,883,13,8,48.07,0.15,326.876
2642,883,12,8,79.66,0.11,567.1792
2643,884,44,5,79.47,0.02,389.403
2644,884,32,8,55.49,0.16,372.8928
2645,884,26,7,27.01,0.08,173.94440000000003
2646,885,1,8,36.31,0.01,287.5752
2647,885,20,5,60.23,0.16,252.96599999999998
2648,885,40,6,14.37,0.19,69.8382
2649,885,44,9,79.47,0.14,615.0978
2650,885,7,6,20.53,0.02,120.71640000000001
2651,886,19,5,42.91,0.01,212.40449999999998
2652,886,23,9,26.09,0.01,232.4619
2653,886,42,1,80.86,0.09,73.5826
2654,887,6,8,31.72,0.02,248.6848
2655,887,44,5,79.47,0.15,337.7475
2656,887,25,7,17.01,0.13,103.5909
2657,887,5,6,65.94,0.11,352.1196
2658,887,31,3,57.86,0.19,140.5998
2659,888,27,5,83.25,0.16,349.65
2660,888,33,3,57.56,0.01,170.9532
2661,889,25,3,17.01,0.05,48.4785
2662,889,32,8,55.49,0.04,426.1632
2663,890,21,9,84.01,0.18,619.9938000000001
2664,890,22,9,88.78,0.06,751.0787999999999
2665,890,16,2,70.97,0.19,114.9714
2666,890,25,1,17.01,0.11,15.138900000000001
2667,891,17,8,67.11,0.14,461.7168
2668,891,42,9,80.86,0.16,611.3016
2669,892,23,7,26.09,0.17,151.5829
2670,892,39,2,69.63,0.07,129.5118
2671,892,35,7,55.38,0.2,310.12800000000004
2672,892,15,5,84.6,0.19,342.63
2673,892,24,1,97.28,0.05,92.416
2674,893,23,4,26.09,0.06,98.0984
2675,893,24,8,97.28,0.08,715.9808
2676,894,49,4,27.29,0.19,88.4196
2677,894,38,4,55.98,0.16,188.09279999999998
2678,894,23,6,26.09,0.13,136.1898
2679,895,39,10,69.63,0.15,591.8549999999999
2680,895,10,3,83.62,0.07,233.2998
2681,896,15,2,84.6,0.09,153.972
2682,896,40,4,14.37,0.12,50.5824
2683,896,19,9,42.91,0.0,386.18999999999994
2684,896,25,9,17.01,0.12,134.7192
2685,897,20,10,60.23,0.12,530.024
2686,897,25,8,17.01,0.11,121.11120000000001
2687,898,35,9,55.38,0.13,433.6254
2688,898,36,8,57.5,0.09,418.6
2689,898,2,8,23.26,0.06,174.9152
2690,898,1,2,36.31,0.05,68.989
2691,899,31,1,57.86,0.15,49.181
2692,899,33,2,57.56,0.19,93.2472
2693,899,1,6,36.31,0.15,185.181
2694,900,42,1,80.86,0.15,68.731
2695,900,24,5,97.28,0.03,471.808
2696,900,31,10,57.86,0.12,509.168
2697,901,18,9,39.71,0.12,314.5032
2698,902,5,8,65.94,0.1,474.768
2699,902,8,8,74.62,0.13,519.3552000000001
2700,902,15,6,84.6,0.01,502.52399999999994
2701,902,42,5,80.86,0.2,323.44000000000005
2702,903,27,8,83.25,0.19,539.46
2703,903,33,8,57.56,0.13,400.61760000000004
2704,903,38,4,55.98,0.15,190.332
2705,903,21,2,84.01,0.13,146.1774
2706,903,19,7,42.91,0.15,255.3145
2707,904,18,7,39.71,0.05,264.0715
2708,904,41,5,24.85,0.06,116.79499999999999
2709,904,10,5,83.62,0.13,363.747
2710,904,8,3,74.62,0.03,217.1442
2711,905,1,5,36.31,0.04,174.288
2712,905,35,6,55.38,0.04,318.9888
2713,905,6,10,31.72,0.02,310.856
2714,905,36,10,57.5,0.16,483.0
2715,905,21,5,84.01,0.12,369.644
2716,906,32,9,55.49,0.19,404.5221
2717,906,25,2,17.01,0.16,28.576800000000002
2718,906,48,10,34.73,0.01,343.82699999999994
2719,906,13,5,48.07,0.03,233.1395
2720,907,45,2,64.46,0.08,118.6064
2721,907,33,8,57.56,0.18,377.59360000000004
2722,907,9,5,81.64,0.02,400.036
2723,907,5,4,65.94,0.08,242.6592
2724,908,38,2,55.98,0.09,101.8836
2725,908,5,6,65.94,0.04,379.8144
2726,909,24,8,97.28,0.19,630.3744
2727,909,49,2,27.29,0.19,44.2098
2728,909,26,1,27.01,0.01,26.739900000000002
2729,910,7,1,20.53,0.17,17.0399
2730,910,4,7,85.56,0.18,491.1144000000001
2731,910,42,6,80.86,0.11,431.7924
2732,910,12,10,79.66,0.08,732.872
2733,910,50,1,23.37,0.17,19.3971
2734,911,18,4,39.71,0.07,147.72119999999998
2735,911,37,3,30.94,0.17,77.0406
2736,911,3,3,46.64,0.16,117.53280000000001
2737,911,22,7,88.78,0.06,584.1724
2738,912,13,1,48.07,0.02,47.1086
2739,913,1,8,36.31,0.02,284.67040000000003
2740,913,42,6,80.86,0.02,475.4568
2741,913,44,4,79.47,0.16,267.0192
2742,914,8,2,74.62,0.17,123.8692
2743,914,50,8,23.37,0.18,153.30720000000002
2744,914,26,10,27.01,0.07,251.193
2745,915,13,1,48.07,0.1,43.263
2746,915,38,3,55.98,0.17,139.3902
2747,915,24,4,97.28,0.07,361.8816
2748,915,16,10,70.97,0.15,603.245
2749,916,41,8,24.85,0.11,176.93200000000002
2750,916,28,2,35.08,0.18,57.5312
2751,916,49,1,27.29,0.08,25.1068
2752,916,9,9,81.64,0.19,595.1556
2753,916,2,9,23.26,0.03,203.0598
2754,917,43,4,51.53,0.01,204.0588
2755,917,24,7,97.28,0.15,578.816
2756,917,34,10,27.1,0.07,252.02999999999997
2757,917,23,2,26.09,0.14,44.8748
2758,917,19,7,42.91,0.19,243.29970000000003
2759,918,24,10,97.28,0.02,953.3439999999999
2760,918,2,3,23.26,0.19,56.521800000000006
2761,919,26,9,27.01,0.12,213.91920000000002
2762,919,2,10,23.26,0.09,211.66600000000003
2763,919,8,5,74.62,0.09,339.521
2764,920,39,5,69.63,0.17,288.9645
2765,921,35,9,55.38,0.1,448.57800000000003
2766,921,3,7,46.64,0.02,319.9504
2767,921,10,5,83.62,0.19,338.66100000000006
2768,922,24,10,97.28,0.15,826.88
2769,922,14,6,95.51,0.19,464.1786000000001
2770,922,31,2,57.86,0.06,108.7768
2771,922,49,1,27.29,0.01,27.0171
2772,923,13,10,48.07,0.18,394.17400000000004
2773,923,26,10,27.01,0.09,245.79100000000003
2774,923,5,7,65.94,0.11,410.8062
2775,924,11,7,40.72,0.1,256.536
2776,924,29,10,88.54,0.06,832.2760000000001
2777,924,35,4,55.38,0.11,197.1528
2778,924,27,1,83.25,0.15,70.7625
2779,925,27,7,83.25,0.16,489.51
2780,925,33,3,57.56,0.11,153.6852
2781,925,11,5,40.72,0.13,177.132
2782,926,1,10,36.31,0.12,319.528
2783,927,16,4,70.97,0.06,266.8472
2784,927,39,1,69.63,0.19,56.4003
2785,927,29,10,88.54,0.06,832.2760000000001
2786,928,26,1,27.01,0.12,23.768800000000002
2787,929,1,6,36.31,0.04,209.1456
2788,930,5,4,65.94,0.16,221.55839999999998
2789,930,26,2,27.01,0.02,52.9396
2790,931,26,9,27.01,0.14,209.0574
2791,931,1,1,36.31,0.07,33.768299999999996
2792,931,28,10,35.08,0.14,301.68799999999993
2793,931,42,10,80.86,0.07,751.9979999999999
2794,932,3,3,46.64,0.13,121.73040000000002
2795,932,6,1,31.72,0.07,29.499599999999997
2796,932,41,8,24.85,0.06,186.872
2797,933,15,1,84.6,0.19,68.526
2798,933,18,9,39.71,0.05,339.52049999999997
2799,933,35,10,55.38,0.19,448.5780000000001
2800,933,27,5,83.25,0.05,395.4375
2801,934,42,8,80.86,0.18,530.4416
2802,935,48,5,34.73,0.18,142.393
2803,935,3,9,46.64,0.01,415.56239999999997
2804,935,47,10,62.32,0.2,498.56000000000006
2805,935,18,6,39.71,0.06,223.96439999999998
2806,935,42,5,80.86,0.03,392.171
2807,936,26,3,27.01,0.02,79.4094
2808,936,28,5,35.08,0.07,163.12199999999996
2809,937,37,7,30.94,0.07,201.4194
2810,937,47,7,62.32,0.07,405.7032
2811,937,39,5,69.63,0.01,344.6685
2812,937,9,9,81.64,0.19,595.1556
2813,937,5,8,65.94,0.02,516.9696
2814,938,22,3,88.78,0.01,263.6766
2815,938,2,10,23.26,0.15,197.71
2816,938,11,10,40.72,0.03,394.984
2817,938,9,9,81.64,0.04,705.3696
2818,939,33,2,57.56,0.0,115.12
2819,939,13,5,48.07,0.07,223.5255
2820,939,16,10,70.97,0.15,603.245
2821,939,45,4,64.46,0.09,234.6344
2822,939,1,9,36.31,0.07,303.9147
2823,940,16,5,70.97,0.03,344.2045
2824,940,29,6,88.54,0.11,472.8036
2825,940,49,7,27.29,0.08,175.7476
2826,941,32,9,55.49,0.09,454.46310000000005
2827,941,4,8,85.56,0.04,657.1008
2828,941,23,10,26.09,0.1,234.80999999999997
2829,941,41,6,24.85,0.19,120.77100000000003
2830,941,10,9,83.62,0.16,632.1672
2831,942,14,4,95.51,0.14,328.5544
2832,942,3,4,46.64,0.1,167.904
2833,942,9,1,81.64,0.11,72.6596
2834,942,28,8,35.08,0.06,263.80159999999995
2835,942,38,4,55.98,0.17,185.85359999999997
2836,943,45,4,64.46,0.04,247.52639999999997
2837,943,1,7,36.31,0.07,236.3781
2838,943,28,4,35.08,0.1,126.288
2839,944,19,5,42.91,0.09,195.2405
2840,944,36,5,57.5,0.17,238.625
2841,945,10,9,83.62,0.13,654.7446
2842,945,9,1,81.64,0.19,66.1284
2843,945,25,2,17.01,0.07,31.6386
2844,946,15,8,84.6,0.15,575.28
2845,946,47,1,62.32,0.01,61.6968
2846,947,36,3,57.5,0.17,143.17499999999998
2847,947,35,10,55.38,0.12,487.34400000000005
2848,948,11,1,40.72,0.17,33.797599999999996
2849,948,49,10,27.29,0.01,270.171
2850,949,23,3,26.09,0.12,68.8776
2851,949,29,5,88.54,0.18,363.01400000000007
2852,950,40,3,14.37,0.03,41.8167
2853,951,25,1,17.01,0.13,14.798700000000002
2854,952,39,3,69.63,0.14,179.6454
2855,952,33,5,57.56,0.19,233.11800000000002
2856,952,45,8,64.46,0.06,484.7391999999999
2857,952,15,2,84.6,0.18,138.744
2858,952,29,4,88.54,0.09,322.28560000000004
2859,953,14,7,95.51,0.13,581.6559000000001
2860,953,11,2,40.72,0.13,70.8528
2861,953,16,10,70.97,0.02,695.5060000000001
2862,953,9,2,81.64,0.05,155.11599999999999
2863,954,7,8,20.53,0.03,159.3128
2864,954,38,3,55.98,0.01,166.26059999999998
2865,954,16,6,70.97,0.1,383.238
2866,955,38,1,55.98,0.11,49.822199999999995
2867,956,42,6,80.86,0.09,441.49559999999997
2868,956,12,2,79.66,0.04,152.94719999999998
2869,956,6,8,31.72,0.0,253.76
2870,957,17,6,67.11,0.05,382.52699999999993
2871,957,32,7,55.49,0.02,380.6614
2872,957,43,10,51.53,0.19,417.393
2873,957,11,2,40.72,0.12,71.6672
2874,958,19,9,42.91,0.1,347.57099999999997
2875,958,31,8,57.86,0.08,425.8496
2876,958,44,7,79.47,0.19,450.5949
2877,958,7,10,20.53,0.17,170.399
2878,958,43,7,51.53,0.14,310.2106
2879,959,33,8,57.56,0.05,437.456
2880,959,25,10,17.01,0.01,168.39900000000003
2881,960,20,2,60.23,0.15,102.39099999999999
2882,960,12,10,79.66,0.0,796.5999999999999
2883,961,15,10,84.6,0.19,685.26
2884,961,42,6,80.86,0.1,436.644
2885,961,7,6,20.53,0.15,104.703
2886,961,20,5,60.23,0.19,243.9315
2887,961,26,6,27.01,0.01,160.4394
2888,962,31,1,57.86,0.02,56.702799999999996
2889,962,29,8,88.54,0.01,701.2368
2890,962,47,5,62.32,0.13,271.09200000000004
2891,963,47,9,62.32,0.18,459.9216
2892,963,7,7,20.53,0.05,136.5245
2893,964,46,4,78.86,0.15,268.12399999999997
2894,964,19,7,42.91,0.13,261.3219
2895,964,21,3,84.01,0.11,224.30670000000003
2896,964,41,2,24.85,0.07,46.221
2897,965,30,4,95.73,0.12,336.9696
2898,965,45,4,64.46,0.01,255.26159999999996
2899,965,44,9,79.47,0.14,615.0978
2900,965,50,2,23.37,0.11,41.598600000000005
2901,965,39,4,69.63,0.13,242.3124
2902,966,3,3,46.64,0.05,132.924
2903,966,42,7,80.86,0.13,492.43739999999997
2904,967,22,10,88.78,0.08,816.776
2905,967,23,6,26.09,0.19,126.7974
2906,967,43,9,51.53,0.04,445.21919999999994
2907,967,45,8,64.46,0.1,464.11199999999997
2908,968,31,7,57.86,0.01,400.96979999999996
2909,968,30,6,95.73,0.16,482.4792
2910,968,12,4,79.66,0.13,277.2168
2911,968,22,4,88.78,0.13,308.9544
2912,969,11,5,40.72,0.02,199.528
2913,969,23,3,26.09,0.13,68.0949
2914,969,42,7,80.86,0.02,554.6995999999999
2915,969,22,10,88.78,0.1,799.02
2916,969,25,6,17.01,0.11,90.8334
2917,970,42,9,80.86,0.06,684.0756
2918,970,4,5,85.56,0.09,389.298
2919,970,29,4,88.54,0.1,318.744
2920,970,25,4,17.01,0.01,67.3596
2921,970,43,2,51.53,0.08,94.8152
2922,971,16,6,70.97,0.12,374.7216
2923,971,15,6,84.6,0.13,441.61199999999997
2924,971,30,4,95.73,0.14,329.3112
2925,971,11,9,40.72,0.18,300.51360000000005
2926,971,35,3,55.38,0.12,146.2032
2927,972,37,5,30.94,0.1,139.23000000000002
2928,972,38,2,55.98,0.01,110.84039999999999
2929,972,19,2,42.91,0.02,84.10359999999999
2930,972,4,1,85.56,0.1,77.004
2931,973,44,3,79.47,0.04,228.87359999999998
2932,973,15,10,84.6,0.14,727.56
2933,973,35,4,55.38,0.05,210.444
2934,973,29,4,88.54,0.09,322.28560000000004
2935,973,33,6,57.56,0.07,321.1848
2936,974,45,3,64.46,0.19,156.6378
2937,974,11,7,40.72,0.14,245.13439999999997
2938,974,47,2,62.32,0.19,100.95840000000001
2939,975,45,3,64.46,0.14,166.30679999999998
2940,975,18,4,39.71,0.05,150.898
2941,975,50,5,23.37,0.13,101.65950000000001
2942,976,45,6,64.46,0.11,344.2164
2943,976,6,1,31.72,0.05,30.133999999999997
2944,976,40,10,14.37,0.16,120.70799999999998
2945,976,47,5,62.32,0.17,258.628
2946,976,31,2,57.86,0.05,109.934
2947,977,45,8,64.46,0.01,510.5231999999999
2948,977,44,10,79.47,0.02,778.806
2949,977,28,10,35.08,0.06,329.75199999999995
2950,977,16,4,70.97,0.11,252.6532
2951,978,33,6,57.56,0.07,321.1848
2952,979,14,4,95.51,0.02,374.3992
2953,979,35,2,55.38,0.16,93.0384
2954,979,33,7,57.56,0.1,362.62800000000004
2955,980,1,2,36.31,0.14,62.4532
2956,981,31,10,57.86,0.19,468.66600000000005
2957,981,33,6,57.56,0.19,279.7416
2958,982,2,2,23.26,0.19,37.681200000000004
2959,982,27,9,83.25,0.09,681.8175
2960,982,9,8,81.64,0.05,620.4639999999999
2961,983,19,4,42.91,0.13,149.3268
2962,983,33,6,57.56,0.08,317.7312
2963,983,14,2,95.51,0.03,185.2894
2964,983,15,2,84.6,0.05,160.73999999999998
2965,983,3,7,46.64,0.07,303.6264
2966,984,29,7,88.54,0.09,563.9998
2967,985,26,2,27.01,0.09,49.15820000000001
2968,985,49,6,27.29,0.15,139.179
2969,985,35,6,55.38,0.15,282.43800000000005
2970,986,24,4,97.28,0.14,334.6432
2971,986,43,2,51.53,0.16,86.57039999999999
2972,986,45,5,64.46,0.14,277.17799999999994
2973,987,30,7,95.73,0.01,663.4089
2974,987,32,2,55.49,0.13,96.5526
2975,987,3,5,46.64,0.08,214.544
2976,987,25,7,17.01,0.05,113.1165
2977,987,34,3,27.1,0.14,69.918
2978,988,30,5,95.73,0.09,435.57150000000007
2979,989,7,8,20.53,0.08,151.10080000000002
2980,989,39,2,69.63,0.17,115.58579999999999
2981,989,22,6,88.78,0.16,447.45120000000003
2982,990,20,2,60.23,0.16,101.18639999999999
2983,990,35,7,55.38,0.08,356.64720000000005
2984,990,9,8,81.64,0.12,574.7456
2985,990,11,6,40.72,0.05,232.10399999999998
2986,991,46,8,78.86,0.08,580.4096000000001
2987,992,11,5,40.72,0.15,173.06
2988,992,3,5,46.64,0.02,228.53599999999997
2989,992,13,7,48.07,0.11,299.47610000000003
2990,992,48,9,34.73,0.09,284.4387
2991,992,30,7,95.73,0.15,569.5935
2992,993,29,4,88.54,0.02,347.0768
2993,993,15,4,84.6,0.07,314.71199999999993
2994,993,10,5,83.62,0.01,413.91900000000004
2995,994,16,10,70.97,0.1,638.73
2996,994,17,7,67.11,0.04,450.9792
2997,994,4,7,85.56,0.12,527.0496
2998,994,24,3,97.28,0.06,274.3296
2999,995,21,3,84.01,0.16,211.70520000000002
3000,995,40,10,14.37,0.04,137.952
3001,995,29,6,88.54,0.11,472.8036
3002,996,32,4,55.49,0.08,204.2032
3003,996,26,7,27.01,0.0,189.07000000000002
3004,996,49,7,27.29,0.17,158.5549
3005,996,1,5,36.31,0.17,150.6865
3006,997,50,9,23.37,0.07,195.6069
3007,997,43,6,51.53,0.02,302.9964
3008,997,9,8,81.64,0.15,555.152
3009,997,42,10,80.86,0.2,646.8800000000001
3010,998,14,4,95.51,0.1,343.836
3011,998,5,1,65.94,0.15,56.049
3012,998,28,9,35.08,0.17,262.0476
3013,998,35,6,55.38,0.08,305.6976
3014,999,24,6,97.28,0.17,484.4544
3015,999,45,4,64.46,0.1,232.05599999999998
3016,1000,37,1,30.94,0.04,29.7024
3017,1000,5,9,65.94,0.18,486.63720000000006
